Date,Name,Country,BusinessType,BusinessSubType,BreachType,DataType,DataType2,InsideOutside,ThirdParty,ThirdPartyName,TotalAffected,RefPage,UID,XREF1,StockSymbol,DataRecovered,ConsumerLawsuit,ArrestProsecution
512008,Lunardis Supermarket,US,Biz,Retail,Hack,CCN,,Unknown,No,,100,httpattritionorgdataloss200805lunardi01html,DL0975,,No,No,No,No
512008,Staten Island University Hospital,US,Med,Hos,Stolen Computer,SSN,NAA,Outside,No,,88000,httpattritionorgdataloss200805siuh01html,DL0969,,No,No,No,No
512008,University of California San Francisco,US,Edu,Uni,Web,MED,NAA,Outside,Yes,Target America Inc,6313,httpattritionorgdataloss200805ucsf04html,DL0970,,No,No,No,No
522008,Iredell County Tax Collector,US,Gov,County,Stolen Documents,ACC,NAA,Outside,Yes,,468,httpattritionorgdataloss200805iredell01html,DL0971,,No,No,No,No
542008,Westpac,AU,Biz,Fin,Hack,CCN,,Outside,No,,2000,httpattritionorgdataloss200805westpac01html,DL0976,,No,No,No,No
562008,Ohio State University Agricultural Technical Institute,US,Edu,Uni,Email,SSN,NAA,Outside,No,,192,httpattritionorgdataloss200805osuati01html,DL0972,,No,No,No,No
562008,Northeast Security,US,Biz,Pro,Disposal  Documents,SSN,NAA,Inside,No,,,httpattritionorgdataloss200805nesecu01html,DL0977,,No,No,No,No
572008,Bank of New York Mellon,US,Biz,Fin,Lost Tape,SSN,NAA,Outside,Yes,Archive Systems Inc,4500000,httpattritionorgdataloss200805mellon01html,DL0978,,No,No,No,No
582008,Hongkong and Shanghai Banking Corporation,HK,Biz,Fin,Stolen Computer,FIN,NAA,Outside,No,,159000,httpattritionorgdataloss200805shanghai01html,DL0979,,No,No,No,No
582008,Dominican University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,5000,httpattritionorgdataloss200805dominu01html,DL0980,,No,No,No,No
582008,Las Cruces Public Schools,US,Edu,HS,Web,,,Inside  Accidental,No,,1800,httpattritionorgdataloss200805lcruces01html,DL0981,,No,No,No,No
592008,Princeton University Tower Club,US,Edu,Uni,Email,SSN,NAA,Inside  Accidental,No,,103,httpattritionorgdataloss200805putc01html,DL0982,,No,No,No,No
5112008,Chilean Ministry of Education,CL,Gov,Fed,Hack,SSN,NAA,Outside,No,,6000000,httpattritionorgdataloss200805cmoe01html,DL0983,,No,No,No,No
5122008,Pfizer,US,Biz,Med,Stolen Laptop,FIN,NAA,Outside,No,,13000,httpattritionorgdataloss200805pfizer01html,DL0984,,PFE,No,No,No
5122008,Dave  Busters,US,Biz,Retail,Hack,CCN,,Outside,No,,5000,httpattritionorgdataloss200805davbus01html,DL0994,,No,No,No,Yes
5142008,First Calgary Savings,CA,Biz,Fin,Stolen Laptop,ACC,,Outside,No,,,httpattritionorgdataloss200805fcs01html,DL0985,,No,No,No,No
5142008,Oklahoma State University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,70000,httpattritionorgdataloss200805osu01html,DL0986,,No,No,No,No
5152008,BBT Insurance,US,Biz,Ins,Stolen Laptop,SSN,NAA,Outside,No,,,httpattritionorgdataloss200805bbti01html,DL0987,,No,No,No,No
5162008,Spring Independent School District,US,Edu,HS,Stolen Drive,SSN,NAA,Outside,No,,8000,httpattritionorgdataloss200805spring01html,DL0988,,No,No,No,No
5162008,Greil Memorial Psychiatric Hospital,US,Med,Hos,Lost Document,SSN,NAA,Outside,No,,,httpattritionorgdataloss200805greil01html,DL0989,,No,No,No,No
5202008,University of Florida College of Medicine  Jacksonville,US,Edu,Med,Disposal  Computer,SSN,MED,Inside  Accidental,No,,1900,httpattritionorgdataloss200805uf01html,DL0990,,No,No,No,No
5202008,New York University,US,Edu,Uni,Web,SSN,NAA,Outside,Yes,Duke University,273,httpattritionorgdataloss200805nyu01html,DL0991,,No,No,No,No
5212008,Oklahoma Corporation Commission,US,Gov,State,Disposal  Computer,SSN,,Inside  Accidental,No,,5000,httpattritionorgdataloss200805osccom01html,DL0995,,No,No,No,No
5222008,HealthSpring,US,Med,Pro,Stolen Laptop,SSN,NAA,Outside,No,,9000,httpattritionorgdataloss200805hspring01html,DL0992,,No,No,No,No
5222008,Downingtown Area School District,US,Edu,HS,Hack,SSN,NAA,Outside,No,,56000,httpattritionorgdataloss200805dasd01html,DL0993,,No,No,No,Yes
5282008,University of California San Francisco,US,Edu,Uni,Hack,MED,NAA,Outside,No,,3569,httpattritionorgdataloss200805ucsf01html,DL0996,,No,No,No,No
5292008,State Street Corp,US,Biz,Fin,Stolen Comptuter,SSN,NAA,Outside,No,,45500,httpattritionorgdataloss200805sscorp01html,DL0997,,STT,No,No,No
5312008,Pocono Mountain School District,US,Edu,HS,Web,SSN,NAA,Outside,No,,11000,httpattritionorgdataloss200805pmsd01html,DL0998,,No,No,No,No
622008,Walter Reed Army Medical Center,US,Gov,Med,Web,SSN,NAA,Outside,No,,1000,httpattritionorgdataloss200806wramc01html,DL0999,,No,No,No,No
622008,Connecticut Department of Labor,US,Gov,State,Lost Document,SSN,NAA,,No,,1200,httpattritionorgdataloss200806ctdol01html,DL1000,,No,No,No,No
632008,Oregon State University,US,Edu,Uni,Hack,CCN,,Outside,No,,4700,httpattritionorgdataloss200806osu01html,DL1001,,No,No,No,No
642008,Medisure,GB,Med,Pro,Stolen Tapes,MED,NAA,Outside,No,,,httpattritionorgdataloss200806medisure01html,DL1002,,No,No,No,No
642008,ATT,US,Biz,Retail,Stolen Laptop,SSN,NAA,Outside,No,,,httpattritionorgdataloss200806att02html,DL1003,,T,No,No,No
642008,Canadian Canola Growers Association,CA,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,32000,httpattritionorgdataloss200806ccga01html,DL1004,,No,No,Yes,No
662008,Stanford University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,72000,httpattritionorgdataloss200806stanford01html,DL1005,,No,No,No,No
672008,East Tennessee State University,US,Edu,Uni,Stolen Computer,,,Outside,No,,6200,httpattritionorgdataloss200806etsu01html,DL1006,,No,No,No,No
692008,University of South Carolina,US,Edu,Uni,Stolen Computer,SSN,,Outside,No,,7000,httpattritionorgdataloss200806usc01html,DL1007,,No,No,No,No
6102008,Cotton Traders,GB,Biz,Retail,Hack,CCN,NAA,Outside,No,,38000,httpattritionorgdataloss200806usc01html ,DL1008,,No,No,No,No
6102008,1st Source Bank,US,Biz,Fin,Hack,CCN,,Outside,No,,,httpattritionorgdataloss200806fsb01html,DL1009,,No,No,No,No
6102008,University of Utah Hospitals and Clinics,US,Med,Hos,Stolen Tape,SSN,NAA,Outside,Yes,Perpetual Storage Inc,2200000,httpattritionorgdataloss200806uuhc01html,DL1010,,No,Yes,Yes,Yes
6102008,University of Florida,US,Edu,Uni,Web,SSN,NAA,Outside,No,,11300,httpattritionorgdataloss200806uflorida01html,DL1011,,No,No,No,No
6112008,Dickson County TN Board of Education,US,Edu,County,Stolen Laptop,SSN,NAA,Outside,No,,850,httpattritionorgdataloss200806dcboe01html,DL1012,,No,No,No,No
6122008,Columbia University,US,Edu,Uni,Web,SSN,,Outside,No,,5000,httpattritionorgdataloss200806columbia01html,DL1013,,No,No,No,No
6132008,Texas Insurance Claims Services,US,Biz,Ins,Disposal  Documents,SSN,NAA,Inside,No,,,httpattritionorgdataloss200806tics01html,DL1014,,No,No,No,No
6182008,Castlecroft Medical Practice,GB,Med,Pro,Stolen Laptop,MED,NAA,Outside,No,,11000,httpattritionorgdataloss200806cmp01html,DL1015,,No,No,No,No
6192008,Petroleum Wholesale,US,Biz,Retail,Disposal  Document,SSN,CCN,Inside,No,,,httpattritionorgdataloss200806petro01html,DL1016,,No,No,Yes,No
6202008,Virgin Media,GB,Biz,Retail,Lost Media,ACC,NAA,Inside   Accidential,No,,3000,httpattritionorgdataloss200806virgin02html,DL1017,,No,No,No,No
6232008,CNET Networks  Google,US,Biz,Tech,Stolen Computer,SSN,NAA,Outside,Yes,Colt Express Outsourcing Services,,httpattritionorgdataloss200806cnet01html,DL1018,,No,No,No,No
6242008,California Department of Consumer Affairs,US,Gov,State,Email,SSN,NAA,Outside,No,,5000,httpattritionorgdataloss200806cdca01html,DL1020,,No,No,No,Yes
6242008,Southeast Missouri State University,US,Edu,Uni,Fraud  SE,SSN,NAA,Inside  Malicious,No,,800,httpattritionorgdataloss200806semo01html,DL1019,,No,No,No,Yes
6262008,Texas Department of Public Safety,US,Gov,State,Stolen Document,SSN,NAA,Outside,Yes,L1 Identity Solutions,826,httpattritionorgdataloss200806tdps01html,DL1021,,No,No,No,No
6272008,Montgomery Ward,US,Biz,Retail,Hack,CCN,NAA,Outside,Yes,Direct Marketing Services,51000,httpattritionorgdataloss200806wards01html,DL1022,,No,No,No,No
722008,Baptist Health,US,Med,Pro,Fraud  SE,SSN,NAA,Outside,No,,1800,httpattritionorgdataloss200807baptist01html,DL1023,,No,No,No,Yes
722008,University of Nebraska at Kearney,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,2035,httpattritionorgdataloss200807unk01html,DL1024,,No,No,No,No
742008,Associated Newspapers,GB,Biz,Media,Stolen Laptop,ACC,NAA,Outside,No,,,httpattritionorgdataloss200807an01html,DL1025,,No,No,No,No
742008,Clark County Nevada District Court,US,Gov,County,Email,SSN,NAA,Outside,No,,380,httpattritionorgdataloss200807ccdc01html,DL1026,,No,No,No,No
772008,Florida Agency for Health Care Administration,US,Gov,State,Web,SSN,NAA,Outside,No,,55000,httpattritionorgdataloss200807flhca01html,DL1027,,No,No,No,No
782008,Yan Chai Hospital,HK,Med,Hos,Lost Media,SSN,NAA,Outside,No,,3000,httpattritionorgdataloss200807yanchai01html,DL1028,,No,No,No,No
782008,LPL Financial,US,Biz,Fin,Hack,SSN,NAA,Outside,No,,10219,httpattritionorgdataloss200807lpl01html,DL1029,,No,No,No,No
792008,Wagner Resource Group,US,Biz,Fin,Web,SSN,Outside,No,No, ,2000,httpattritionorgdataloss200807wagner01html,DL1030, ,No,No,No,No
7102008,Williamson County Tennessee Schools,US,Edu,County,Web,SSN,NAA,Outside,No,,5100,httpattritionorgdataloss200807wcs01html,DL1031,,No,No,No,No
7112008,Fort Lewis,US,Gov,Fed,Stolen Laptop,,,Outside,No,,900,httpattritionorgdataloss200807lewis01html,DL1032,,No,No,No,No
7142008,Washington Metropolitan Area Transit Authority,US,Gov,City,Web,SSN,,Inside  Accidental,No,,4700,httpattritionorgdataloss200807wmata01html,DL1033,,No,No,No,No
7152008,Indiana State University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,2500,httpattritionorgdataloss200807isu01html,DL1041,,No,Yes,No,No
7152008,Weber Law Firm,US,Biz,,Disposal  Documents,SSN,FIN,Outside,No,,,httpattritionorgdataloss200807weber01html,DL1034,,No,No,No,No
7152008,Missouri National Guard,US,Gov,State,Stolen Computer,SSN,NAA,Outside,No,,2000,httpattritionorgdataloss200807mong01html,DL1035,,No,No,No,No
7152008,University of Texas at Austin,US,Edu,Uni,Web,SSN,,Outside,No,,2500,httpattritionorgdataloss200807uta01html,DL1036,,No,No,No,No
7172008,BristolMyers Squibb,US,Biz,Med,Stolen Tape,SSN,NAA,Outside,No,,,httpattritionorgdataloss200807bmy01html,DL1037,,BMY,No,No,No
7172008,University of Maryland,US,Edu,Uni,Snail Mail,SSN,NAA,Outside,No,,23000,httpattritionorgdataloss200807umd01html,DL1038,,No,No,No,No
7182008,Falkirk and District Royal Infirmary,GB,Hos,Med,Stolen Laptop,NAA,MED,Outside,No,,89,httpattritionorgdataloss200807fdrinf01html,DL1039,,No,No,No,No
7192008,Minneapolis Veterans Home,US,Med,Pro,Stolen Computer,SSN,MED,Outside,No,,336,httpattritionorgdataloss200807mvh01html,DL1040,,No,No,No,No
7242008,Village of Tinley Park Illinois,US,Gov,City,Lost Tape,SSN,,Outside,No,,20400,httpattritionorgdataloss200807tinley01html,DL1042,,No,No,No,No
7242008,St Marys Regional Medical Center,US,Med,Hos,Hack,SSN,NAA,,No,,128000,httpattritionorgdataloss200807smrmc01html,DL1043,,No,No,No,No
7242008,Hillsborough Community College,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,2000,httpattritionorgdataloss200807hcc01html,DL1044,,No,No,No,No
7242008,University of Houston,US,Edu,Uni,Web,SSN,NAA,Outside,M,,259,httpattritionorgdataloss200807uhouston01html,DL1045,,No,No,No,No
7252008,Ohio University,US,Edu,Uni,Web,SSN,NAA,Outside,No,,492,httpattritionorgdataloss200807ohiou01html,DL1046,,No,No,No,No
7262008,Connecticut College,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,2800,httpattritionorgdataloss200807cc01html,DL1047,,No,No,No,No
7292008,Blue Cross Blue Shield of Georgia,US,Med,Ins,Snail Mail,MED,NAA,Outside,No,,202000,httpattritionorgdataloss200807bcbsga01html,DL1048,,No,No,No,No
7292008,AnheuserBusch,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,,httpattritionorgdataloss200807busch01html,DL1049,,No,No,No,No
7302008,City of Yuma Arizona,US,Gov,City,Email,SSN,,Outside,No,,300,httpattritionorgdataloss200807yuma01html,DL1050,,No,No,No,No
7312008,University of Texas at Dallas,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,9100,httpattritionorgdataloss200807utdallas01html,DL1051,,No,No,No,No
812008,Delphi Automotive  Ohio Department of Job and Family Services,US,Biz,Retail,Lost Media,SSN,NAA,Outside,No,,2600,httpattritionorgdataloss200808delphi01html,DL1054,,No,No,No,No
812008,Stepping Hill Hospital,GB,Med,Hos,Stolen Laptop,MED,,Outside,No,,1581,httpattritionorgdataloss200808shh01html,DL1052,,No,No,No,No
822008,Countrywide Financial Corp,US,Biz,Fin,Hack,SSN,NAA,Inside  Malicious,Yes,Full Spectrum Lending,2000000,httpattritionorgdataloss200808cwide01html,DL1055,,No,No,No,Yes
842008,Arapahoe Community College,US,Edu,Uni,Stolen Drive,SSN,NAA,Outside,No,,15000,httpattritionorgdataloss200808acc01html,DL1053,,No,No,No,No
872008,Harris County Hospital District,US,Med,Hos,Lost Drive,MED,FIN,Outside,No,,1200,httpattritionorgdataloss200808hchd01html,DL1056,,No,No,No,No
8112008,Ireland Department of Social and Family Affairs,IE,Gov,Fed,Stolen Laptop,ACC,,Outside,No,,380000,httpattritionorgdataloss200808idsfa01html,DL1057,,No,No,No,No
8132007,Charter Communications,US,Biz,Tech,Stolen Laptop,SSN,NAA,Outside,No,,9000,httpattritionorgdataloss200808charter01html,DL1058,,No,No,No,No
8142008,Wuesthoff Medical Center,US,Med,Pro,Web,SSN,NAA,Outside,No,,500,httpattritionorgdataloss200808wmc01html,DL1059,,No,No,No,No
8182008,Dominion Enterprises  InterActive Financial Marketing Group,US,Biz,Fin,Hack,SSN,NAA,Outside,No,,92095,httpattritionorgdataloss200808ifmg01html,DL1060,,No,No,No,No
8182008,Department for Work and Pensions,UK,Gov,Fed,,SSN,NAA,Inside  Accidential,No,,9000,httpattritionorgdataloss200808ukdwp01html,DL1071,,No,No,No,No
8192008,Kingston Tax Service,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,,httpattritionorgdataloss200808kts01html,DL1061,,No,No,No,No
8202008,Barclays Bank PLC,UK,Biz,Fin,Snail Mail,CCN,NAA,Inside  Accidential,No,,17000,httpattritionorgdataloss200808barclay01html,DL1070,,No,No,No,No
8202008,The Princeton Review,US,Biz,Tech,Web,SSN,NAA,Inside  Accidential,No,,108000,httpattritionorgdataloss200808prinrv01html,DL1069,,No,No,No,No
8212008,PA Consulting  The Home Office,UK,Biz,Tech,Stolen Media,NAA,DOB,Outside,Yes,PA Consulting,94000,httpattritionorgdataloss200808paconsult01html,DL1068,,No,No,No,No
8222008,Louisiana Real Estate Commission,US,Gov,State,Web,SSN,NAA,Inside  Accidential,No,,13000,httpattritionorgdataloss200808lrecom01html,DL1073,,No,No,No,No
8222008,Korean Ministry of Education,HK,Gov,Fed,Web,SSN,NAA,Inside  Accidential,No,,7617,httpattritionorgdataloss200808kmest01html,DL1067,,No,No,No,No
8232008,Best Western,US,Biz,Hotel,Hack,CCN,NAA,Outside,No,,0,httpattritionorgdataloss200808bwestern01html,DL1062,,No,No,No,No
8262008,Royal Bank of Scotland  NatWest  American Express,UK,Biz,Fin,Disposal  Drive,ACC,NAA,Outside,Yes,Graphic Data,1000000,httpattritionorgdataloss200808grdata01html,DL1063,,No,Yes,No,No
8262008,Pennsylvania Public Welfare Department,US,Gov,State,Email,SSN,NAA,Inside  Accidential,No,,2845,httpattritionorgdataloss200808ppwd01html,DL1064,,No,No,No,No
8262008,Prince William Co Public Schools,US,Edu,HS,Web,SSN,NAA,Inside  Accidential,No,,2600,httpattritionorgdataloss200808pwcps01html,DL1066,,No,No,No,No
8272008,Kansas State University,US,Edu,Uni,Stolen Documents,SSN,NAA,Outside,No,,86,httpattritionorgdataloss200808ksu01html,DL1065,,No,No,No,No
8282008,Reynoldsburg Ohio City School District,US,Edu,City,Stolen Laptop,SSN,NAA,Outside,No,,4259,httpattritionorgdataloss200808reyncsd01html,DL1072,,No,No,No,No
922008,Clarkson University,US,Edu,Uni,,SSN,NAA,Inside  Accidential,No,,245,httpattritionorgdataloss200809clarku01html,DL1074,,No,No,No,No
952008,East Burke Morganton NC High School,US,Edu,HS,Web,SSN,NAA,Inside  Accidential,No,,163,httpattritionorgdataloss200809eburkehs01html,DL1075,,No,No,No,No
962008,National Offender Management Service,US,Gov,Fed,Lost Drive,SSN,NAA,Inside  Accidential,No,,5000,httpattritionorgdataloss200809noms01html,DL1076,,No,No,No,No
962008,GS Caltex,KR,Biz,Pro,Lost Media,SSN,NAA,Inside  Accidential,No,,11000000,httpattritionorgdataloss200809caltex01html,DL1077,,No,Yes,No,Yes
992008,University of Pittsburgh,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,0,httpattritionorgdataloss200809upitts01html,DL1078,,No,No,No,No
